,0,1,2,3
214,Ca4siLC6GpiN4OFyqjem-aYW4MIBxhZm2uEFM6R3sGj7thU,MIAMI RUSHA,PLATINUM,br1
215,8GIQDDARw9DNIbwBLKSlIZbONbwBu-w8WGUOHpqk-Uis6Og,SKTT1 Dudi RX,PLATINUM,br1
216,MKl7BfgXfE0VTSTtvnNVCWAr0rkaeT3PFoXEp-lI5hVKSHA,Mister Ju,PLATINUM,br1
217,8rsQIQ0BcaxTF9wJOcAITR0SN7JaLER9KDkI7tiroHWIxlY,Irina Shidou,PLATINUM,br1
218,l2egvGR_u9t3x6n-6QPB_8M61pHcZ0dkmhvBJar0hYz3Ksg,Arrow Com Lança,PLATINUM,br1
219,BvaFPyPRANFJRRZcGODVyFilqyY3uQJJ4J4qC1ibOhe6Tos,Nokyz,PLATINUM,br1
220,4JqUu8tRyGrzgpEKyoxkvtppVJV4mphkKBPhZ8mMK3vsnzM,Olhos de Facão,PLATINUM,br1
221,2h4AkcWt8cuaB4hksU995Pi6li6TxMnyIKNvtrTXgEPL0qU,Perin Destruidor,PLATINUM,br1
222,Dv_Hxk81UTbeTDYS2SCgfl4G037uUa3AjG-iObvSYodD428,Hakatsu,PLATINUM,br1
223,uWCZ8SDhJcqBWAJ1kDN4wOlnYoOEp3hmUz0xmko71dXT8U8,Japoneiizz,PLATINUM,br1
224,Fsez8B2m8jmoIDDJtSSQOXmemsnzl3CeOATRho-26rZ6ajk,IND Debuchan,PLATINUM,br1
225,OWnYDpKjEKYiFpdvsxwXqV-YyP_xlKkjVzaIuQqqVEeo0Hg,By Derek,PLATINUM,br1
226,Gfl4sYw5Se6w0JgKTdLqe7JRGm9WKIQKrPM7eSgTRFk1cgQ,Eu como Jujüba,PLATINUM,br1
227,RO2sQIIn3I9z1hmSFFrO9S17_XGf3t_CGNZzwLNrGeErWfM,lepanta,PLATINUM,br1
228,7EazTbp8SAi5EX4cNH5bfmtvmoHt-fS6SYvMlygStcoGQ8c,Morales10,PLATINUM,br1
229,kuuPjf7k62nS4nQcFEc7THEb6qtcQZiKXsPeEUUtK50yW0s,vandell é a cura,PLATINUM,br1
230,R0tn1BTnVtdhi2aWBrJxVbrhKij80T-PSIYOVTufT1wNiOg,xlKurtCarabina,PLATINUM,br1
231,sR-EdKg-740lby6IVcs4fVL6LmIodvOyafw04B5O5s8jqZA,meaningIess,PLATINUM,br1
232,C1pe8S8otvjIx2q3rPKHzRlE0tNTQlngyka6mWdGLVvTtoc,rbcc,PLATINUM,br1
233,O0H9dqbKmb_TKd_Lz3a_sGuLXW6YdtX3bykfCQ9Vqx6uxfY,Nami Bolhinha,PLATINUM,br1
234,O-mYkLO-NIGB9ZpE7gPHrrXu9b-L1cV7Vv21tCS1QGsM-vA,3009010207061908,PLATINUM,br1
235,Jrf48kLYht98s5nxlKNwpr-WlYNQypyZI5kWy3bwes3pgKM,MGCRIA,PLATINUM,br1
236,y76e26NBaEr4-rwIYMwI6XHNIWC5zRDEXsKDp9LUo6e7qqQ,yakamashii,PLATINUM,br1
237,8AUeTx1P2lEQO6xKA_smFwpImu4z9aMkPi1V1hSEtEZdfb4,January I6th,PLATINUM,br1
238,Hg5JMbjyum6E1pOeb7txvQ2wTW0LIbvweizSlozoEFXrW-4,Kabutsu,PLATINUM,br1
239,m_ePGNuNsKZWd5h-6w0CBgizYf5VVhBEsByVyuYhdSP4zcw,Apothenary,PLATINUM,br1
240,zDtlUBa10d5QwS63-pnOrxa0QSUpyIFNG7fHlB2MQrUQKlw,Eu de Soraka,PLATINUM,br1
241,HGMcYPVbOqHvkCXe6JORL7NQolKhUp5Vz2BTHiw0lja8Qm8,Rdunga,PLATINUM,br1
242,JSl-VVmvJU6ened3PiIwhv_SPkjAT_u-WlkSNAKlLnidj40,Knine,PLATINUM,br1
243,5WZ3NVV3AGkVqrRbtjZNbQZkoxAzbP5q3DNzR96tSKV5U6I,João Marcelo,PLATINUM,br1
244,0kjo_Am7InZf0zsZM9SGbMsfbNQLZr_mBJlPKz8Jz-czCD4,SSarra,PLATINUM,br1
245,F3GE0NDd4QHPtIxdHqr1-dXdAO9YSB0FxftsFCC3SiRMJ3o,Rjinx0,PLATINUM,br1
246,aQoGquIBpYgXXUvYhPxgnwwui5QZEavNsr2kmi5mW3Dfgzw,KRDinastia,PLATINUM,br1
247,cKNHdjBM5qgyHIbjgmYLtNX2oNvxFRQRB9CMogd3mwV34Po,Deppyr,PLATINUM,br1
248,4NtSbJenhgc1kCEA-G1lHEd7M7nkxmdyvmohDjt8zE8eAck,Teiwaz,PLATINUM,br1
249,HChC0mM0fgtzUKlWeKc6WszfI8wMvAND5fNp7E54lxMcECo,Rookao,PLATINUM,br1
250,64P8zfSgebViveixQl8B1HcmVILC31AnezUUKN0ZqFjNcm4,Motti5,PLATINUM,br1
251,loVSS46YsprANXQMgnLLMmgL1Olvno5o0ac1yQ4BxLY5Yw0,ninja baker,PLATINUM,br1
252,dfWCcG3N-2-U8l0n82m3Au4zp-rycdMCYRRKOCaXGfpku_A,COCA COLA 2LITRO,PLATINUM,br1
253,r5U-_FmqgABjs3SpAwZvuxrVQmrw5KU4Lp-rzz118JPXL1A,Vqueiroz,PLATINUM,br1
254,UcaclFK1isVeutcVUjo0HKdbWkcEiNpvBFquWrLCBFXaN0Y,Iscava,PLATINUM,br1
255,DgFZOVDGySZIYOEYh1e3PXq_mY_YmKdApA1HHEqCRaACKt4,Lopinho Chan,PLATINUM,br1
256,CFlFbzC7lwtr45tP-CM5j_qOWm40tnMFBPbE4fB6DJZxNNg,ISF Hashirama,PLATINUM,br1
257,IEJrlanOxrtXT9eImolvqpbUqWVL12wa2x0DcZuwMMWzgrA,Hauserman,PLATINUM,br1
258,6n_0-O__8c84w9kY7SSesfUGdM5KCZ6TQYyDJ62yDQBCjX8,Klinsmannzeiii,PLATINUM,br1
259,hHwxClHckIZ73_x26dn4JGifDYOJ4O26qDCFMP_RTKj3-Vg,Virando Coringa,PLATINUM,br1
260,aE61zxCl3IkmZtmHEQXDE3C_Dt_eJG55_iM499AqM3mwblw,mid flare,PLATINUM,br1
261,1lj1_25Tj4nsdnRHbX3TFOjr0Fq03mLX6XAGRVN-QX7txLk,Speet,PLATINUM,br1
262,r3bTMBFoCbsUOMS6oKd8KNxFXZ7u2jWfJzEr59rDSXPKoxc,Nishimiya Momo,PLATINUM,br1
263,L0M_UwoAIBiEUiOaK1HxkZ-sAEIfuqeJ31LJbmmm4DPTi8s,RG camisa 11,PLATINUM,br1
264,lT8Apo9Xz0nXbEaIp7_FJOcpxk_-C0wX6TWFNv08wgBF8-0,Pega â Lanterna,PLATINUM,br1
265,ES2Q9vIwwe1Do52rPEelH83ytuiucyCxr6CRzvLFRozfw8g,S1M EU SOU 1NCEL,PLATINUM,br1
266,oOxNzkaz78ywwhyDIDqJL4il532g-cD-XPqnb9yxdREIp34,miguelpentakil,PLATINUM,br1
267,26n_CiMrY_jv15QYJb6EidnEZCIoinkcf0Syxlq299j3Njs,Random Diana,PLATINUM,br1
268,YziObXrh2jmUpcuq3xt7xTfy1r0xykQBhcDvVviXDmq8U-s,LuksDN,PLATINUM,br1
269,pSpNZiaLptyJmNqgfE1_j1q10W4v4AYyAe6vN4AgAzjssMA,sub mid,PLATINUM,br1
270,5rAZTVMv5rh55PY0cqq2djRhDVH_-b3JjwBIhsMz4OAb6OY,Thrundirr,PLATINUM,br1
271,yx6F_b3cmBwxBykxVtAbW6tGyI5lTC1gTbOdigAygR_qbRk,Kiyohíro,PLATINUM,br1
272,YEXEf2k450nYdHJv2dBqnItqiUbmI_kjpUHUV5qMK0udojI, LORD OF SH4DOWS,PLATINUM,br1
273,M6zdkV1M-apyxLgRRIKrrfgCMF_mxgyZIGNC4M4BYYskmLU,Worst Kha Zix ,PLATINUM,br1
274,JLy6PLfbvZguowewOO3xrjLHPMXSe1zawHQxw1IUBaNHBZY,Kjuder,PLATINUM,br1
275,7_5pyIrpfVYj6oEtBKCX-rBCQ_13QoWHjsWcS3SgXH-8hxg,Blorok v2,PLATINUM,br1
276,zp__TnXV3MxpiLD1p5AVzFUGZirZr_46h6EoWfuuDoTh5A4,burëdo nomi,PLATINUM,br1
277,8HPZicPiLfhsUBQmVDszmdvj7EfjUJ5JBo4hrZlPErUfdBo,TIO DO NEY,PLATINUM,br1
278,e4HGcQ-xUSCruGsOjkGqfj_tLq2lzVcY7aAZPIP_SRSkQDI,end jst never cm,PLATINUM,br1
279,_WbqH4XTz5Tu0AnoH0dTIC228g914cV4cqahv-2Cgq_t3Rg,sr boIinha,PLATINUM,br1
280,dJmRIjKPTu6dEPrVHm70q-8Ns1fobfh1x54cAMGccqMXmZY,Abeast,PLATINUM,br1
281,GsQ6w0VMZhp9ZCQOEeqm5oPI5wqquXo4iY7W-9vAmZd4SlQ,excelsior kirin,PLATINUM,br1
282,n0MV1qU-0aFAyEBH42SpCzU36zdBwD-mL1n91LXnTxqEDNo,Pastor Volibear,PLATINUM,br1
283,6azH3GaatHP60Sn79aTKdxyxMBjpCdg1qYWcnSqAac-EG4w,Miniu Nostalgia,PLATINUM,br1
284,eTCjsP46oxivulLWGriJY1LmWLm9OT_9xvGUgdzxCRR4S00,iDrews,PLATINUM,br1
285,fRYKmG4rEGDUWd6nAL4lpFmoUVHK1i4vePcNdSyxka2j5Fo,Xupico3D,PLATINUM,br1
286,zQUbEZSqBV-6NraYMSF94Ey0Qa3aWXEh_L_DBy0aHX4ZdAA,FaIIon,PLATINUM,br1
287,6wV9g409L6HSaanOHdQtsNIyilkNRs4ByMpSHoSXFzwa2D4,Dhema,PLATINUM,br1
288,osRYoY54k4WeOtycLAMGK_q4FWnVfgfARVKQfsUX4qajHGk,dodge adc,PLATINUM,br1
289,FyjFUjjzwOM9mjthBuozCEZnJ3N2N9VYdjYegM_LdzPxNnI,ARAM BOT 2v8 XD,PLATINUM,br1
290,Tj8Ks_XWfaE__zzUcYxnI2v2SWnmnH0jHaMoIdSCNE_EVp4,MarkyM4dy,PLATINUM,br1
291,rY3OrFCYjIyVBjbGWSXD35vKt3c7hdfSQid3aZh8OhX7qOc,Lari Fernandes,PLATINUM,br1
292,vSm7bs6G_Jf3ymPijg5kDr-BTFhXsk1jb5cbNbdNwRL-B44,Ayapo,PLATINUM,br1
293,beudJgZNI4ZnVIpYSM5t1HyMMUnSfUIFdmH1YJn6fuyKu5o,buck,PLATINUM,br1
294,dIxy8AGoTepZ0QYw2hyrGapZ3-6Fd1MbXvj9mP7zg6Qg8BU,FNC Brenner1,PLATINUM,br1
295,5Q2LgRRcWzhOCwUrF_rENRtWLB3U7dtOPHJAZJ8M6V9yoXo,lIIlIlIlIlIlIIIl,PLATINUM,br1
296,ASBLumzmetgG-nywBP8clqCPECmGGco4rndXOLXoYAP_aAk,Ryu Kronos,PLATINUM,br1
297,V2hbz_oXYQqgTzkCjc8hHl-tM5L5cmZ56dlIEev5Y_q1OK4,MIKEMALUUCO,PLATINUM,br1
298,mwcDpXfFtlaBD-YVe5XOqLcUjIox3UFs6Y0AAUTEm-IJGGI,Lukinhas Do Uber,PLATINUM,br1
299,r1iNUqKZCZbQv9hH-_iBb3x1q3XD31-A0S29S2h3RqpIDlQ,TwTv Damasco7,PLATINUM,br1
300,i_0DwybnrrnyDVU4iWiJgoS1vBWLFR2ej8MFwcF1FDkm-ZA,SJS Inferno,PLATINUM,br1
301,biztMouw8heQ6l1GluHmD22FZAPq7fCuy7bpfUfVW67nXa0,Boa tarde noite,PLATINUM,br1
302,BzZ_NF_52lrmIklSIhM30N3yl11Es8nJnh7xia5ObRmm22s,K A I K A O,PLATINUM,br1
303,8ICL9NuYS3NYY33hsapE6BOS68A9AvygUx7TKu_x0PnOCQU,oh my mistake,PLATINUM,br1
304,bsAQpYea8hkzCOcA5U0MAUx-n38rhZMiH-K9fPZHnqt2TxM,Akhran ll,PLATINUM,br1
305,XoNLE3cURDwwV92Q856mR3t8x0ppGqtld02aDXp57XbnWsw,EricCartman616,PLATINUM,br1
306,2mFqqwf7vWWfa14aSty4iPekLQWnMy6kU2uj2VQ5TKKTBG0,StormVcz,PLATINUM,br1
307,T7cCVg1_PD7ZT3mIBabAavZkWHZ-OfC73zQnJkwKTwSZmRU,Little Spirit,PLATINUM,br1
308,h6HTT8_RPFq3iLq7JHzB25U45O2JjA0IV4sctFeSBnto-6A,xyLuks,PLATINUM,br1
309,MDgRoXALfPB900iNU34KaMnt-HlgattFraxQehbXkMfM9zk,Kingshape,PLATINUM,br1
310,Yqmd5cwTp89yGThQW_GPlfx0aBg0dKH3vjOY6MfUbtrURt8,Badboyjr,PLATINUM,br1
311,vcC0RwIdOrv6Vg7pnCjIzY9gfjjF_BRqtCtR__VuIjb0E2Q,Kelpu,PLATINUM,br1
312,UBUEehsudwRHc0cJqEos00BXrJz-tJDpkJnc3FwjdZOb6YU,suicide noise,PLATINUM,br1
313,oIGTXT4c2xGTWHRq-EmC6Iqha3T9hymc_IxnqHgPVRi1yow,Estilo Arnoldscw,PLATINUM,br1
314,C3ac9fRsytNHywLXCRmB6na1GoQZjfxMkukIBCF0SFlLpmw,Filipe V,PLATINUM,br1
315,aXBw0udOL4csrFwfURYSXpkdYycFoUyo7puJ0xJwXnC2Ty0,meaningless soul,PLATINUM,br1
316,726e6JCPdpvTvjgrgjJeZiY4qTKh5-thQGRYdoGizKYeFFE,FiukReiDelas,PLATINUM,br1
317,4G3aoZH7ijs9t9tpYZNHyJENUHmt2qZsr1AbfL2PEQRDXrI,saltty,PLATINUM,br1
318,J9hw86Wc_7fg4QVSWAdt90DrTB1HtGiciMSYXccfmOU1Oww,Exodia Slipknot,PLATINUM,br1
319,_Uin777yIpNF6EN3zt2YVn_zq0VdGy7j5Vbys24cUwZ4Pr4,Thule ,PLATINUM,br1
320,bWo7Em3q4qHlQuhxjb76UpU8pLoKKV50AzJ7afF9k8MixOM,SuIistinha,PLATINUM,br1
321,xWu5TWITJbeKFLBj2xTfmH6eYBFvgtDFVTvQHRt_rqbP4T4,Blizzaardd,PLATINUM,br1
322,uZfonYm6HWBquDvCVO-xLRJefaO_CNsyvgQ3h7hTHRf0E4I,Primata amarelo,PLATINUM,br1
323,F802RgAYeqL1JbDRLYdzjH5E_ibf5907xe_3OxgAkrMmB6w,l King Crimson I,PLATINUM,br1
324,6up83XR2w9WXxknpudgaiK3raU-28PdKCO2Gkc71MzRguW4,yBaaby,PLATINUM,br1
325,XPW0T5KLgVXgfxquwRTLgIH68E4VilGPoyROxdE9X_J7ycE,paiN Fl4vin,PLATINUM,br1
326,ButDt3SiGJHjgCNTXbCe3Yp_9C0m09Ztnjy_Kz2C12HmzWc,Xracing,PLATINUM,br1
327,f_EaPnmGniWCI-NEBVUHGvYj8ttI70GVfneDLPR0hduf0bc,Bolinho RIP,PLATINUM,br1
328,teO5eVaMiLDvO3l6uQOJp38pNsuuavIDbXpL6DX12nOlwCM,jao ploplo,PLATINUM,br1
329,6Gimd3N9b1Llf4drXxTv99RPB1aj9V4Nlst-gCRcKnhG554,Brenna Proerd,PLATINUM,br1
330,T70sBYcd8-yByamKbuxhGSSJGYRrN69Ly3HPaLxbQ-e1WkY,Udyr De Alumínio,PLATINUM,br1
331,hugLe1yx60cxcUwGepnQVpVfkdFOjV0yLFq5L6edz2s0s_w,adoro ruivinha,PLATINUM,br1
332,NgOxoXSRCxULsVehSuLZa_p_DK2ibmhPU-axnf68-DKIpMI,Gudetamo,PLATINUM,br1
333,2y7rd_fyQWXFesimUTpc5UDsoG3xpqEpihSb8LCkqPdSTmI,The Sett,PLATINUM,br1
334,icKpLOnmqo25y3M_w5cvQ0w9Hvd-P1-JsbFvnUz-i0IzLd0,luanzïn,PLATINUM,br1
335,VwbMvG4yrkGFpxrrOwBeON15MXVGPL3WPuopsaWNKrF7e6c,Imortaligao,PLATINUM,br1
336,SQkkwvVLDLIc-zewKS1rOzPl9JAnVWRWbCfTCrvlSq2lgfU,EKC AlWhite,PLATINUM,br1
337,M_jO7AvzNyKVsbcgQXxIRBFvgSFNha8PJcjMvtutiS7BKVQ,LeoJr,PLATINUM,br1
338,FUH5TGWpGwOosb9RYOhXFZDH2w1P6LqY0M1Rq_3sTbAq83A,gebradetrans,PLATINUM,br1
339,DpcV6Ytr7rT_-Mqyf4PoB7JHACmsbPPNIiGUDpUBXl3LXik,FamosDark,PLATINUM,br1
340,c5BbKQHWtubsQus02j4X9T5eXg7NYrpub8os08WwlewzAhA,DzêK,PLATINUM,br1
341,9PYEqRwEoM3FnVY8OsXNBF7Oc_3JTMI2bkW67FY0RxT9mXc,Nelson o Gorila,PLATINUM,br1
342,3WLUZlqHcTi6kcQ7Ltt0XinR_78A4Jsat-9AAQdQn-szrqk,Thedestrik ,PLATINUM,br1
343,JZIShW0LYtziQ91gqlZN2I9ABlneKQEISZqIXazDeAGFzD0,luisma0505,PLATINUM,br1
344,ZCSjlcF6lFqi-KJCT8ou4XypGhE8kIrgrO4rpqpS75gYp84,ruim com tudo,PLATINUM,br1
345,sW0yq-ZiBFNBCr1gBMo6Nu1hyxKFlcgf99G_-ZRa_6hcQNk,Zed 21,PLATINUM,br1
346,UwqrJ2D36qjPPfaG-giQUUjghe0IZrdE8XeBVjsKNgL0_Hc,ItsMikasa,PLATINUM,br1
347,MWHeC0yqkxpoi3p0Ordk-KVqgpWBfFmT_-1HGYLxx7_iCDs,zVitorPac,PLATINUM,br1
348,NjZH_UypejD3ClSQxgXJ98sKIPO5DBryl3maXq_JI6yNcS0,Lzpo,PLATINUM,br1
349,Tw2K85dCywLIo_uRDZa_DDTRPYnBggYakAb-T8KNTm1d9yk,mood swingss,PLATINUM,br1
350,VbeRtSjEywd8WMp6fayqEkt3GkbPiz0kc0NK_HBNjGpZc24,Miroow,PLATINUM,br1
351,pNbgTTCKgr35oUulGU_SFh5IoO1EEiQG8Zl0IfIWauoHaUY,R I am SuperNIck,PLATINUM,br1
352,i1o7FxsFPuckTuDFJPUgCip02DOrVubzKMNTLsWargftbNA,l Tauriel l,PLATINUM,br1
353,yrtjqxFkvPmohirUw8RKRyqdIIPAj9f-fnH3dCcGWRnltps,LuchoGG,PLATINUM,br1
354,B9l8A6kR1ZKI4zT2NO3I3sGiY5ttMW_rmMV_jZwAah4TtLw,ShadowJr,PLATINUM,br1
355,HZYx-btrebTrE4DewixLrYy5x-4RJTNd4rnxhTx-3WiMyeo,Party Till l Die,PLATINUM,br1
356,do0lqPTj9abr-Medcdxvd5e-f_Uv_JwLGAfu2OSXB7oRGkM,EdJaSz,PLATINUM,br1
357,qmDu2yO_NhcKOwTBOAKKEtT3LqoS49kcAruTFMK2CsR5fFw,Riudan,PLATINUM,br1
358,-wYE813g0qPKHXQ0IPLYcg_317-_M3papXpxjfqm5QcGCkc,Mono Bardo,PLATINUM,br1
359,nlUFjnlHj1ARqZimyjaVQcVlXzbWegCU5q3tVNR5uswCLSE,Koala Criminoso ,PLATINUM,br1
360,wUvG0hmGe06ltlBEYGzhAIftZpviBS7BUmgv4A0Zc7xhyO0,DiszQue,PLATINUM,br1
361,D384N8Oual8AudL4vBrNhjlkAy-ZZge3PLS6mc2KtCPM9gY,COPYLEE,PLATINUM,br1
362,0_fKiB8b6A0BK8kBqCDgP78BZe_YD0xhWvlfn_0dxHY14xw,Zane Yiliang,PLATINUM,br1
363,1oHE_RKqI6YmlICVqJeZu0fkuVxZBzpF1mX6SouU-PPtfHI,QQQQQQQQQ,PLATINUM,br1
364,StvmilltjyetKxy34rJzbUMD28-xz7NGWVEDat8gm_X2_5I,Shimbinha,PLATINUM,br1
365,i4BrW0ra1JsRVXWuxqGq41KbDyEgn5mNdHSUCHxWyuC1004,PaganiEx,PLATINUM,br1
366,3rOLOzdtqYuwihgfMYJ2cabP14iAN3mubT8pdgkUzjgZjxc,Flavinho,PLATINUM,br1
367,P6PBC51tCIoDMUqeEAI6JUl4z0cLzAAzwDllGAH9sF9pGkQ,The Vitin,PLATINUM,br1
368,7Od5xu8LmmUsdQgPJW0AHr8fAp_mrDgBooe6yUlXWFGqyic,Fumigah,PLATINUM,br1
369,hm0GTM343f_4rCXeuMTZzp-t_YUZYH0hQTUI8i7skp2uVU4,Invisible fences,PLATINUM,br1
370,oCI_Q7QV7hDRRj6UBHzRHbCUSJJ-YqcicRdNZj3Guw000jU,Lana Pelada,PLATINUM,br1
371,ijdyVpy0F1ebbzhZJMBOeOvaIcJDZhgYcWqqSJCyaeiOt1o,julyo o pequeno,PLATINUM,br1
372,U8pGlxlcKzP4UXZTExtNpiT3eZn7jFJNiwnICcAteXYeVJM,MithrandiTheGrey,PLATINUM,br1
373,RVpCaXhJNpJXfUUDkvIDgj1ulQWLMcv22hNZTeR7PCh8Wio,Zoeirinho sem El,PLATINUM,br1
374,Kdi_1OIA-ndKk2VM9kHirpWM3LO-El0vhw5toWnZ_D11Yz8,Hivem,PLATINUM,br1
375,Gvshwybc1zjkrpR7RgE3zDRRlCeq-P85arX8uv-aRrl6UIU,SarissaMagnum,PLATINUM,br1
376,X_UoQGFS743BC8aJTpEqmOMC85efdWrh2RALFNKPx7C1PC0,booyah oficial,PLATINUM,br1
377,vxEubPnV7n5iv0AIpFt9KSaEOW7UuBrt51bqt-EAkSWU_tM,Gustava1,PLATINUM,br1
378,KFIhg-5IL8Dox_SGZCi9ZvYFGt3JTskW4jSHMzFNKEncQUU,felipin raridade,PLATINUM,br1
379,IZV8F91u4NCjs4w4I2SEaqYFIqeVW1dR58m7WurbaTB_XvQ,Avila Melia,PLATINUM,br1
380,heClGnteKD_mWGM-AVX5ysi1QYleAXuWORC8bf8mjKzzzII,Murilim,PLATINUM,br1
381,TXUBa9BkRGfX3pBVdHJ0SZ7T2h6YiMTcis0b3sAfgv6qWkg,colgate cho gath,PLATINUM,br1
382,fnAvWiVJdg1x4IZSPQGw8OcSNBcDvbI_xHc39N2vlJzbC24,Kaissador de pai,PLATINUM,br1
383,yA1b3so0aeDJty9ijWvM8XTGWjc36CfjafrBfwMz8Q-bnQE,l Hiru l,PLATINUM,br1
384,Y-pbXyHvVa9oMR_Zb3bEgRvFhPh9Yx7SvNQtBA0e5qSes3E,Deftsu 7,PLATINUM,br1
385,yYwcUkchJf0R_S9JUFk2SZmAL148lbi3FItUz7XDLAMPyOI,The Frozen Hawk,PLATINUM,br1
386,3SvHkGOlAiLUZzVJI74UZ1pGXd-_KMBsLV2fCOp4yzInaPA,eu e judite,PLATINUM,br1
387,LKLrnwd0PHH-vz8iKiOc_TfUho5lsb1qQLTyrgpicrO_UQI,z B Y E U,PLATINUM,br1
388,j_7jfnVY8ntQ3l6zfVYMYpAxVKRYY4e2WyXDdDCUZITc5dM,Cisko,PLATINUM,br1
389,v7VPiuRn-krk3XXU1gF_86Yk3cG3qYKulB5Y8uyPzCGMRkI,BIribaa,PLATINUM,br1
390,s6efO-KB1ZBUv8o9mgyWaGZW7bTph9RFDfZb8EkiqvlqSTY,Leyko,PLATINUM,br1
391,Z-vmNcSfCDdz1K7Py4UiVhxbVaujF64oyGnRAKNcbNCs1mY,RNE AJ Adcarry,PLATINUM,br1
392,Bts529vRAIVyiJGuhFxf9HGhXt_schvWNeRoCMKsm-ce2L4,agua de placenta,PLATINUM,br1
393,mZ_gLjY3u-9aciyIk0g3co-HaYU4rlbbfM6pqdA5GPxRWso,chopsueychop,PLATINUM,br1
394,vvme4AjvAYRDEGsy6o2zlm67nC3n0Nb0OlzVUUSFncgBAgs,KiritoSinx,PLATINUM,br1
395,Rn-mniWetajwUA1cjMcliO13O2DVj5ZqQR1AU3r3vAjRsPk,ging14,PLATINUM,br1
396,CqvHGkXwPEUilNzrAcXTz4165iUQ7m4Bxq2ZYxWcFZQMwKI,N1C0L4U,PLATINUM,br1
397,l79BhydQMNhXWeOpEw7WZ5XGTN7Gvnk0CtoPIioQyhXsR8U,Toxier,PLATINUM,br1
398,T-e03bpG2vPfBaJIEdhjZvefQ1bHUDUpXnuXl7gKoupl6wk,Janitor,PLATINUM,br1
399,Q8wOsA_PhquaDRDzKHkhg0BN_oh3f5pXThdh1VxF3922ocQ,TO NEM AI LIXO,PLATINUM,br1
400,nqeQm0zzSEpR0OcjvQ5J_W-plsFZ9qqUc-YWNnqmaqW-q1M,To de Chico,PLATINUM,br1
401,ae7ZDv5g86_-2PCHyQ5AoMGhRP4ZGEOCYGa0Z0R5Z5Ggk4k,Nick Santana ,PLATINUM,br1
402,Iid_iS4xCZ15UjXP1IJaEAvTzQln0ABuUEzsroSEJMKmlXE,67LUFTBALL0NS,PLATINUM,br1
403,XpXRygfNjnT9ue3FJGJU_7cjlcUvhmr1TYjbKdlxOwpvavM,sinkintothefloor,PLATINUM,br1
404,BCEXtSO-rZQtmEuUs4zZybVMKnkvfeGgcDa2gxJQtSmor1A,go eren,PLATINUM,br1
405,Yu9l-oscuz_iGoY6s1NMjmk2CAaljtUqucGsFsaiox74G3g,Etrama Raizel,PLATINUM,br1
406,FcoZbHOfDSoIS2UzoRBXLKlnO8K1Z_388njCJoZl5uXFKQ,Natsuki Sayori,PLATINUM,br1
407,08BNc8tcJnkYLNrlr3sZVRPACQ5m6M3hEwEoIkzllOoFVg,O GubA     027,PLATINUM,br1
408,LNSjCjlCTVtj1EjxOKq0DhvRvffzgYA6uOmzOjN7o-RHT3M,Mentor do DanJos,PLATINUM,br1
409,q9DtFKNDWBSeHnBhne7JYmjyx4v01Fqpmz6oDTB_r-pGYg,ZapiKO,PLATINUM,br1
410,3-yW3jRmtcs7_YDUPT8oedkudDgZmANh7WCXSAcPOQ9Deqw,AjaxThunderblade,GOLD,br1
411,O4RPDDCBctEBP42s_A0Fqmvr3s1DDz9ZyVhU6c3CSG2WiTs,Mashiromellow,GOLD,br1
412,U_dWc7qB-QyAZgs9hUXjGGVP64MdYRqI7x2Stk1pr6LAqOk,Xuca Personal,GOLD,br1
413,tZGZdgKerY8xV-MCIZ4A_DDksch_tyUpXgHsEsOqboEnIt8,RogerMarchesi,GOLD,br1
414,k2WDzcK4JM3lcgnfnY-5Ll_-GitBZlvuRwpDwicdSl6Te1Q, hmm charity,GOLD,br1
415,wOqBkjLTJ5jbIJ3TTYYfYt6v78vK5FFsJ718LEcZ_CeuKIo,lLuck3,GOLD,br1
416,8f9L_xSL-R-PqZsqxwQnW1OqD-Zavb3816WUfUecy9LBxGw,Ryanzittu,GOLD,br1
417,d4HWmRZHMGWQRindkP9kzEkTg5lT5sk8uwrUsqvEHR_2ZG8,Noc7urne,GOLD,br1
418,WOZsA5qkF6ji729MX80FdAsU9MFaEekvOLP78Zn1TKlUSsU,Tasy,GOLD,br1
419,w4rmvkUyqPZ_G-NaVxHJoc6gZtCJLd4-QasB7l0L9Emifr8,Hater de Exatas,GOLD,br1
420,WGvO_7jBjyu8ySdz8jdxALeByEIz0g_BX5LuarMM3vpnvpY,PomboEspectral,GOLD,br1
421,TtXPF_Z3WgoSICbkHBN0YzLt5nSwPRJ_cWseGxSpr5r1rIM,Vehaliel,GOLD,br1
422,2bdMMtgp7EThLGZIduzd6BwEWWktpz_icuCNjMIvHAHbNfQ,Tiltachi Uchilta,GOLD,br1
423,IW3Ra_Z25tuKm-JYtBIs1sk286rt4BWypFc6LfOQGpVwKf4,ITZ SKLRX,GOLD,br1
424,d6FopCeZlpkOyYg3Z7HHnE9hjk7mzz6wt4Qed_Kv5W_3yD0,Macress,GOLD,br1
425,N7rbhQy96ekIRBjt7RGGkFRc38ERJAN109XWhV308B4vr5w,Konkzer,GOLD,br1
426,AXGnD9o1Cvf9X3beB0CQ7XdCNtEuuk3R0aatvuGNX-ObqGM,Foxx Uzumaki,GOLD,br1
427,p3584cqF84HnhUtzhwiMVqs1HdBmCOcgdmXVc6BG-QI4e_M,Tocstavo,GOLD,br1
